Chicken NCBI gene ID	Chicken gene name	GEISHA ID	Ensembl ID	GO ids	stages	locations
416018	GATA2	GATA2.UApcr	ENSGALG00000005909	GO:0008134,GO:0045599,GO:0021983,GO:0048469,GO:0003682,GO:0001655,GO:0060872,GO:0001892,GO:0048663,GO:0042472,GO:0001077,GO:0035065,GO:0045746,GO:0021514,GO:0021954,GO:0000122,GO:0001709,GO:0043234,GO:0045654,GO:0045650,GO:0008270,GO:2000178,GO:0035019,GO:0035854,GO:0060216,GO:0005634,GO:0005515,GO:0021533,GO:0070742,GO:0045766,GO:0070345,GO:0048873,GO:0045648,GO:0000980	4,5,6,7,8,12,13,18,19,23,25	"Lateral Plate Mesoderm","Blood Islands","Head Mesenchyme","Extraembryonic","Eye","Ear/Otic Placode","Extraembryonic Mesoderm","Allantois","Primitive Streak","Early Endoderm","Intermediate Mesoderm","Endoderm","Early Mesoderm","Spinal Ganglia and Nerves","Amnion","Nasal Placode/Nerve","Foregut","Ectoderm","Somites","Nephric Ducts","Headfold","Face Mesenchyme","Area Opaca","Spinal Cord","Hindbrain","Paraxial Mesoderm"
416023	SEC61A1	R43			3,4,12,15,22	"Anterior Intestinal Portal","Extraembryonic","Notochord","Area Pellucida","Area Opaca"
416027	MCM2	ChEST966p7	ENSGALG00000006037		14,16,18,22	"Dermatome","Blood Islands","Surface Ectoderm","Somatopleure","Trunk Mesenchyme","Pharyngeal Arches and Clefts","Neural Plate/Tube","Spinal Cord","Paraxial Mesoderm"
416030	PLXNA1	F53	ENSGALG00000006097		6,8,11,13,21,25	"Area Pellucida","Neural Plate/Tube"
416030	PLXNA1	PLEXINA1.Ferrario.2012	ENSGALG00000006097		27,29	"Midbrain"
416030	PLXNA1	PLEXINA1.Mauti.2006	ENSGALG00000006097		18,22,25,30,35,40	"Dermatome","Notochord","Spinal Ganglia and Nerves","Dermomyotome","Spinal Cord"
416030	PLXNA1	PlexinA1.Riley.2010	ENSGALG00000006097		13,17	"Midbrain"
416049	CAMK1	CAMK1	ENSGALG00000006678		4,8,9,12,22,25,27	"Lateral Plate Mesoderm","Lung","Liver","Blood Islands","Outflow Tract","Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Primitive Streak","Intermediate Mesoderm","Ventricles","Notochord","Midbrain","Somatic Mesoderm","extraembryonic endoderm","extraembryonic mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","extraembryonic ectoderm","Foregut","Facial Muscles","Cranial Ganglia","Forebrain","Somites","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Hindbrain"
416075	CADPS	CADPS			3,5,8,11,12,16,23,25	"Heart","Heart Tube","Liver","Lung","Outflow Tract","Head Mesenchyme","Ear/Otic Placode","Allantois","Ventricles","Atria","Endoderm","Somatic Mesoderm","extraembryonic endoderm","extraembryonic mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","Amnion","Foregut","Nasal Placode/Nerve","Yolk Sack or Stalk","Cranial Ganglia","Sclerotome","Tail","Pharyngeal Arches and Clefts","Wing AER","Unlabeled Embryonic","Neural Plate/Tube","Area Opaca","Spinal Cord"
416075	CADPS	CADPS.UApcr			10,11,16,19,21,23,25	"Head Mesenchyme","Unlabeled","Eye","Ear/Otic Placode","Intermediate Mesoderm","Notochord","Midbrain","Spinal Ganglia and Nerves","Foregut","Forebrain","Sclerotome","Tail","Pharyngeal Arches and Clefts","Nephric Ducts","Neural Plate/Tube","Spinal Cord","Hindbrain","Cranial PNS"
416080	ADAMTS9	ADAMTS9.UApcr			4,6,8,9,10,12,13,14,21,23,26	"Dermatome","Lateral Plate Mesoderm","Head Mesenchyme","Primitive Streak","Intermediate Mesoderm","Notochord","Leg Mesenchyme","Somatic Mesoderm","Midbrain","extraembryonic endoderm","Early Mesoderm","Spinal Ganglia and Nerves","Mesonephros","Amnion","extraembryonic ectoderm","Ectoderm","Forebrain","Somites","Sclerotome","Extraembryonic Blood Vessels","Tail","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Area Opaca","Spinal Cord","Myotome","Paraxial Mesoderm","Germinal Crescent"
416092	FOXP3	FOXP1.UApcr		GO:0006351,GO:1901250,GO:0043565,GO:0046872,GO:0021517,GO:0045893,GO:0005634,GO:0061140,GO:0008045,GO:0003700	19,20,25,27	"Liver","Lung","Outflow Tract","Head Mesenchyme","Ubiquitous Embryonic","Allantois","Atria","Ventricles","Leg Mesenchyme","Midbrain","Spinal Ganglia and Nerves","Mesonephros","Foregut","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Stomach","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord"
416101	CNTN3	CNTN3.Yamagato.2012			40,41	"Retina"
416102	CHL1	CHL1.UApcr			6,8,9,12,18,19,20,22,25	"Lung","Liver","Head Mesenchyme","Unlabeled","Allantois","Midbrain","Somatic Mesoderm","Spinal Ganglia and Nerves","Foregut","Mesencephalon","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Spinal Cord","Hindbrain"
416108	BHLHE40	BHLHE40.UApcr			3,4,5,6,7,8,11,14,16,24,25	"Lateral Plate Mesoderm","Pineal Gland","Anterior Intestinal Portal","Extraembryonic","Isthmus/MHB","Eye","Extraembryonic Mesoderm","Intermediate Mesoderm","Midbrain","Spinal Ganglia and Nerves","Forebrain","Renal","Neural Plate/Tube","Spinal Cord","Hindbrain"
416124	PLXND1	PLEXIND1.Mauti.2006	ENSGALG00000008473		18,22,25,30,35,40	"Endothelial Cells","Spinal Ganglia and Nerves","Spinal Cord"
416129	MRPS25	ChEST509d9	ENSGALG00000008506		18,19,21	"Pharyngeal Arches and Clefts"
416130	FGD5	ChEST114g22			3,5,10,11,12,15,17,22	"Somatopleure","Limb Buds"
416130	FGD5	FGD5.UApcr			3,4,5,8,9,10,11,13,14,23,25	"Heart","Lateral Plate Mesoderm","Blood Islands","Endocardium","Blood","Eye","Epiblast","Extraembryonic Mesoderm","Allantois","Primitive Streak","Intermediate Mesoderm","Endoderm","Midbrain","Blood Vessels","Forebrain","Widespread Expression","Extraembryonic Blood Vessels","Pharyngeal Arches and Clefts","Neural Plate/Tube","Anterior/Second Heart Field","Hindbrain"
416138	CXXC5	IDAX.Quinlan.2009			20	"Isthmus/MHB","Diencephalon"
416155	CCNJL	CCNJL.Alev.2010			4	"Primitive Streak"
416155	CCNJL	CCNJL.UApcr			13,16,17,24,26	"Lung","Outflow Tract","Head Mesenchyme","Unlabeled","Allantois","Notochord","Leg Mesenchyme","Sinus Venosus","Mesonephros","Foregut","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme"
416161	CCNG1	CCNG1.UApcr	ENSGALG00000001718		3,6,9,12,15,23,24	"Heart","Lung","Head Mesenchyme","Unlabeled","Intermediate Mesoderm","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Mesonephros","Foregut","Sclerotome","Pharyngeal Arches and Clefts","Nephric Ducts","Stomach","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord"
416181	FBXW11	BTRC.Agarwala.2005	ENSGALG00000002229		26	"Midbrain"
416181	FBXW11	BTRC.Aglyamova.2007	ENSGALG00000002229		10,22,26	"Isthmus/MHB","Midbrain","Neural Plate/Tube"
416194	PCDH1	PCDH1.Lin.2012			18,20,24,29,30,34,36	"Notochord","Spinal Ganglia and Nerves","Blood Vessels","Dermomyotome","Neural Plate/Tube","Spinal Cord"
416194	PCDH1	PCDH1.Lin.2012B			36	"Heart"
416194	PCDH1	PCDH1.Lin.2013			all,34,35,36	"Dermis","Surface Ectoderm","Blood Vessels"
416204	STK10	STK10.Alev.2010		GO:0007049,GO:0042803,GO:2000401,GO:0004674,GO:0046777,GO:0005886,GO:0005524	4	"Hensen's Node"
416206	CREBRF	C13H5orf41.UApcr			4,5,7,8,9,12,13,14,17,23,25	"Lateral Plate Mesoderm","Extraembryonic Mesoderm","Primitive Streak","Area Pellucida","Early Mesoderm","Somites","Widespread Expression","Neural Plate/Tube","Paraxial Mesoderm"
416210	BOD1	BOD1.UApcr	ENSGALG00000002903		5,7,8,10,11,17,19,22,24,26	"Lung","Head Mesenchyme","Unlabeled","Eye","Notochord","Somatic Mesoderm","Foregut","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain"
416223	CDHR2	CDHR2.UApcr	ENSGALG00000003285		3,4,5,6,7,8,10,11,12,17,23,25	"Spinal Ganglia and Nerves","Mesonephros","Unlabeled Embryonic","Area Opaca","Cranial PNS"
416244	ADAM19	ADAM19.Lewis.2004	ENSGALG00000003744		14,18,26	"Heart","Allantois","Cranial Ganglion","Spinal Ganglia and Nerves","Spinal Cord"
416244	ADAM19	ADAM19.UApcr	ENSGALG00000003744		5,6,8,9,11,16,18,22,26	"Lateral Plate Mesoderm","Outflow Tract","Head Mesenchyme","Anterior Intestinal Portal","Eye","Oral Pharynx","Extraembryonic Mesoderm","Allantois","Intermediate Mesoderm","Notochord","Endoderm","Leg Mesenchyme","Somatic Mesoderm","extraembryonic endoderm","Early Mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","Foregut","Ectoderm","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Nephric Ducts","Stomach","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Cranial PNS","Splanchnic Mesoderm"
416262	FAM114A2	FAM114A2.UApcr			4,5,10,11,17,19,22,23,25	"Lateral Plate Mesoderm","Head Mesenchyme","Unlabeled","Midbrain","Sinus Venosus","Forebrain","Somites","Neural Crest","Widespread Expression","Neural Plate/Tube","Hindbrain"
416265	G3BP1	O08	ENSGALG00000004160		4,9,15,17,21,24	"Blood Islands","Mesoderm","Epiblast","Leg Mesenchyme","Surface Ectoderm","Area Pellucida","Somatopleure","Somites","Pharyngeal Arches and Clefts","Limb Buds","Face Mesenchyme","Wing Mesenchyme","Spinal Cord"
416266	FAT2	FAT2.UApcr			4,5,7,8,11,16,25,27	"Lateral Plate Mesoderm","Anterior Intestinal Portal","Extraembryonic","Midbrain","Amnion","Foregut","Forebrain","Tail","Hindbrain"
416288	CANX	CANX	ENSGALG00000005945		19,20,22,23,27	"Heart","Wing","Liver","Lung","Eye","Allantois","Notochord","Ventricles","Atria","Leg Mesenchyme","Somatic Mesoderm","Midbrain","Mesonephros","Amnion","Foregut","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain","Myotome"
416291	ADAMTS2	ADAMTS2.UApcr			3,4,5,8,9,10,12,13,14,22,23,25,26	"Heart","Liver","Endocardium","Outflow Tract","Unlabeled","Eye","Aorta","Intermediate Mesoderm","Ventricles","Leg Mesenchyme","Somatic Mesoderm","Amnion","extraembryonic ectoderm","Foregut","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Paraxial Mesoderm"
416296	RASGEF1C	RASGEF1C.UApcr			3,4,5,6,7,8,9,10,12,14,16,22,23,26	"Lateral Plate Mesoderm","Blood Islands","Anterior Intestinal Portal","Unlabeled","Eye","Ear/Otic Placode","Extraembryonic Mesoderm","Primitive Streak","Notochord","Atria","Midbrain","Area Pellucida","Spinal Ganglia and Nerves","Mesonephros","Forebrain","Somites","Pharyngeal Arches and Clefts","Neural Plate/Tube","Rhombomeres","Hindbrain","Paraxial Mesoderm"
416297	FAM13B	C5ORF5.UApcr			4,5,7,8,9,10,12,14,16,21,23,25	"Heart","Lateral Plate Mesoderm","Head Process","Liver","Blood Islands","Outflow Tract","Head Mesenchyme","Anterior Intestinal Portal","Eye","Extraembryonic Mesoderm","Primitive Streak","Intermediate Mesoderm","Midbrain","Early Mesoderm","Mesonephros","Myocardium","Forebrain","Somites","Pharyngeal Arches and Clefts","Headfold","Limb Buds","Neural Plate/Tube","Hindbrain","Paraxial Mesoderm"
416315	JADE2	pat.pk0052.a4			4,11,16,20	"Unlabeled"
416319	SKP1	ChEST140m9	ENSGALG00000006474	GO:0031146,GO:0005829,GO:0031467,GO:0016567,GO:0019005	15,16,17,18,21	"Dermatome","Heart","Head Process","Nasal Placcode/Nerve","Liver","Outflow Tract","Head Mesenchyme","Eye","Oral Pharynx","Ear/Otic Placode","Notochord","Ventricles","Leg Mesenchyme","Somatic Mesoderm","Midbrain","Sinus Venosus","Lens","Foregut","Nasal Placode/Nerve","Ectoderm","Cranial Ganglia","Forebrain","Somites","Trunk Mesenchyme","Sclerotome","Pharyngeal Arches and Clefts","Nephric Ducts","Ear/Otic Placcode","Wing Mesenchyme","Spinal Cord","Hindbrain","Myotome","Splanchnic Mesoderm","Diencephalon"
416339	HSPA4	E15	ENSGALG00000007273		3,4,6,7,9,11,16,17,20,22,25	"Unlabeled Embryonic"
416362	PDLIM7	LMP-4.Krause.2004	ENSGALG00000026159	GO:0005856,GO:0001503,GO:0030018,GO:0008270,GO:0005515,GO:0007275,GO:0030154	15,18,22,25,29,32	"Heart","Outflow Tract","Eye","Atria","Limb Buds"
416362	PDLIM7	PDLIM7.UApcr	ENSGALG00000026159	GO:0005856,GO:0001503,GO:0030018,GO:0008270,GO:0005515,GO:0007275,GO:0030154	1,4,5,8,9,15,16,18,19,20	"Widespread Expression","Ubiquitous"
416363	CPEB4	CPEB4.UApcr			10,11,16,17,21,22,24	"Heart","Heart Tube","Lateral Plate Mesoderm","Blood Islands","Head Mesenchyme","Extraembryonic","Eye","Cranial Ganglion","Spinal Ganglia and Nerves","Myocardium","Lens","Blood Vessels","Somites","Dermomyotome","Neural Plate/Tube","Area Opaca","Spinal Cord","Paraxial Mesoderm"
416364	AGGF1	AGGF1.UApcr			7,10,11,17,19,22,26	"Heart","Lung","Outflow Tract","Head Mesenchyme","Unlabeled","Allantois","Ventricles","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Spinal Ganglia and Nerves","Foregut","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Dermomyotome","Stomach","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
416371	BHMT	BHMT.Anderson.2020			12	"Endocardium","Head Mesenchyme","Aorta","extraembryonic mesoderm","Blood Vessels","Somites","Dermomyotome"
416376	SETBP1	pgn1c.pk009.j2			6,7,8,11,12,13,15,17,18,19,21	"Lateral Plate Mesoderm","Midbrain","Amnion","Somites","Widespread Expression","Pharyngeal Arches and Clefts","Limb Buds","Epicardium","Neural Plate/Tube","Spinal Cord","Hindbrain","Paraxial Mesoderm"
416383	PIAS2	ChEST118a8			16,19	"Dermatome","Somatopleure","Pharyngeal Arches and Clefts","Limb Buds","Wing Mesenchyme","Spinal Cord","Myotome","Paraxial Mesoderm"
416383	PIAS2	PIASXbeta.Garcia-Dominguez.200			9,12	"Neural Plate/Tube","Rhombomeres"
416474	AMZ1	AMZ1.UApcr	ENSGALG00000004358		3,4,5,9,10,11,14,15,21,22,25,26	"Unlabeled"
416476	CARD11	CARD11.UApcr	ENSGALG00000004398		13,17,19,22,23,27	"Lung","Liver","Outflow Tract","Head Mesenchyme","Unlabeled","Ventricles","Atria","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Foregut","Forebrain","Sclerotome","Widespread Expression","Tail","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
416490	ARPC1B	ARPC1B.Singh.2016	ENSGALG00000022490		all,28,31,34,36,38	"Limb Buds"
416494	CPSF4	ChEST71b19	ENSGALG00000004714		1,6,11,14,16,22,25	"Blood Islands","Surface Ectoderm","Widespread Expression"
416503	FLCN	FLCN.UApcr	ENSGALG00000004816		13,16,20,21,23,26	"Head Mesenchyme","Midbrain","Foregut","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Hindbrain"
416544	RPS2	W40			8,15	"Lateral Plate Mesoderm","Midbrain","Ubiquitous"
416546	NOXO1	NOXO1.Alev.2010	ENSGALG00000005572		4	"Primitive Streak","Early Mesoderm"
416550	SLC9A3R2	pgp1n.pk005.f16	ENSGALG00000005608		8,9,13,20,21	"Blood Islands","Mesoderm","Isthmus/MHB","Sclerotome","Paraxial Mesoderm"
416553	PKD1	PKD1.UApcr	ENSGALG00000005714		13,18,22,25	"Head Mesenchyme","Unlabeled","Spinal Ganglia and Nerves","Foregut","Sclerotome","Pharyngeal Arches and Clefts"
416564	ARHGAP17	ARHGAP17.UApcr	ENSGALG00000005962		4,5,7,8,9,17,18,19,24,27	"Heart","Dermatome","Lateral Plate Mesoderm","Head Process","Lung","Head Mesenchyme","Extraembryonic","Eye","Epiblast","Extraembryonic Mesoderm","Primitive Streak","Intermediate Mesoderm","Notochord","Leg Mesenchyme","Midbrain","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","Foregut","Ectoderm","Forebrain","Somites","Trunk Mesenchyme","Sclerotome","Pharyngeal Arches and Clefts","Dermomyotome","Headfold","Neural Plate/Tube","Wing Mesenchyme","Area Opaca","Spinal Cord","Hindbrain","Myotome"
416564	ARHGAP17	ChEST535h24	ENSGALG00000005962		14,17,20,23	"Dermatome","Pineal Gland","Blood Vessels","Pharyngeal Arches and Clefts","Ear/Otic Placcode","Face Mesenchyme","Myotome","Diencephalon"
416566	AQP8	AQP8.UApcr	ENSGALG00000005988		4,5,6,8,10,11,18,25,26	"Heart","Unlabeled","Allantois","Notochord","Endoderm","extraembryonic endoderm","extraembryonic mesoderm","Foregut","Ectoderm","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Area Opaca","Splanchnic Mesoderm"
416581	HS3ST2	HS3ST2.UApcr			4,5,6,8,9,10,11,12,17,18,22,24,26	"Heart","Lateral Plate Mesoderm","Lung","Blood Islands","Anterior Intestinal Portal","Extraembryonic","Oral Pharynx","Extraembryonic Mesoderm","Intermediate Mesoderm","Notochord","Midbrain","extraembryonic endoderm","Spinal Ganglia and Nerves","extraembryonic ectoderm","Foregut","Hensen's Node","Forebrain","Headfold","Neural Plate/Tube","Spinal Cord","Hindbrain","Cranial PNS","Myotome","Germinal Crescent"
416600	ABCC6	ABCC6.UApcr	ENSGALG00000006698		3,4,5,7,8,9,10,11,12,13,17,19,20,22,23,24,26	"Heart","Lung","Liver","Unlabeled","Isthmus/MHB","Eye","Oral Pharynx","Allantois","Notochord","Leg Mesenchyme","Somatic Mesoderm","Midbrain","Foregut","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Area Opaca","Spinal Cord","Hindbrain","Myotome"
416613	CCP110	CCP110.UApcr			4,5,8,9,13,16,18,23,25	"Lateral Plate Mesoderm","Lung","Head Mesenchyme","Unlabeled","Eye","Intermediate Mesoderm","Ventricles","Notochord","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","Foregut","Forebrain","Somites","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain","Paraxial Mesoderm"
416621	CDR2	CDR2.UApcr		GO:0005737	4,6,7,9,11,17,19,21,23,27	"Lateral Plate Mesoderm","Lung","Liver","Blood Islands","Head Mesenchyme","Epiblast","Primitive Streak","Intermediate Mesoderm","Notochord","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Early Mesoderm","extraembryonic mesoderm","Sinus Venosus","Mesonephros","Foregut","Ectoderm","Forebrain","Somites","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Headfold","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
416650	HBZ	Soares2403F05	ENSGALG00000023740	GO:0005344,GO:0019825,GO:0005506,GO:0020037,GO:0005833	8,10,12,13,14,15,17,18,19,20,22,25	"Blood Islands","Blood"
416652	HBA1	Hb.Jaffredo.2005	ENSGALG00000007468	GO:0005344,GO:0019825,GO:0005506,GO:0020037,GO:0005833	9,44	"Blood Islands","Blood"
416657	ECI1	DCI.54Y.F5	ENSGALG00000007737		11,17,20,22	"Dermatome","Heart Tube","Lateral Plate Mesoderm","Head Mesenchyme","Gonad","Atria","Ventricles","Leg Mesenchyme","Wing Ectoderm","Spinal Ganglia and Nerves","Trunk Mesenchyme","Renal","Pharyngeal Arches and Clefts","Wing Mesenchyme","Area Opaca","Paraxial Mesoderm"
416677	NRF1	ChEST821m7			4,6,13,15,19	"Nasal Placcode/Nerve","Cranial Ganglia","Widespread Expression","Pharyngeal Arches and Clefts","Limb Buds"
416692	CALML3	CALML3		GO:0005509	11,15,20,22,26	"Unlabeled"
416693	NET1	NET1.Nakaya.2008	ENSGALG00000008437		1,3,4,5,7,8	"Epiblast","Area Pellucida","Early Mesoderm","Ectoderm"
416693	NET1	NET1.UApcr	ENSGALG00000008437		4,6,7,9,10,11,12,15,16,17,23,24,25	"Heart","Heart Tube","Lateral Plate Mesoderm","Lung","Endocardium","Head Mesenchyme","Eye","Oral Pharynx","Ear/Otic Placode","Leg AER","Epiblast","Cranial Nerve","Extraembryonic Mesoderm","Primitive Streak","Notochord","Endoderm","Leg Mesenchyme","Gut","Midbrain","Somatic Mesoderm","Area Pellucida","Amnion","Nasal Placode/Nerve","Forebrain","Somites","Neural Crest","Widespread Expression","Pharyngeal Arches and Clefts","Wing AER","Headfold","Anterior Neuropore","Neural Plate/Tube","Wing Mesenchyme","Anterior/Second Heart Field","Spinal Cord","Hindbrain","Paraxial Mesoderm"
416715	APMAP	C3H20ORF3.UApcr		GO:0009986,GO:0004064,GO:0016844,GO:0009058,GO:0016021	4,5,8,10,13,16,19,23,25	"Lung","Head Mesenchyme","Unlabeled","Midbrain","Somatic Mesoderm","Spinal Ganglia and Nerves","Foregut","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Spinal Cord","Hindbrain"
416740	ISM1	ISTHMIN.Alev.2010			1,4	"Early Mesoderm","Hensen's Node"
416746	CDC42BPA	CDC42BPA.UApcr	ENSGALG00000009158		11,18,22,23,26	"Lung","Liver","Head Mesenchyme","Unlabeled","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Sinus Venosus","Foregut","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain"
416749	CCNF	CCNF.UApcr			4,5,7,9,12,16,17,22,23,25	"Lung","Liver","Head Mesenchyme","Unlabeled","Eye","Primitive Streak","Intermediate Mesoderm","Notochord","Leg Mesenchyme","Midbrain","Sinus Venosus","Mesonephros","Foregut","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Stomach","Neural Plate/Tube","Pharynx","Wing Mesenchyme","Spinal Cord","Hindbrain","Splanchnic Mesoderm"
416776	CDC45	CDC45.UApcr	ENSGALG00000001616		4,5,8,10,12,17,18,20,21,25	"Lateral Plate Mesoderm","Lung","Liver","Blood Islands","Outflow Tract","Head Mesenchyme","Unlabeled","Eye","Allantois","Intermediate Mesoderm","Notochord","Ventricles","Leg Mesenchyme","Midbrain","extraembryonic mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Foregut","Forebrain","Somites","Sclerotome","Tail","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain","Myotome"
416776	CDC45	CDC45.UApcr2	ENSGALG00000001616		18,19,22,25	"Lung","Head Mesenchyme","Unlabeled","Eye","Aorta","Leg Mesenchyme","Foregut","Sclerotome","Pharyngeal Arches and Clefts","Wing Mesenchyme"
416783	COMT	COMT.Roy.2013	ENSGALG00000002024		18,22	"Eye","Cranial Ganglia","Somites","Pharyngeal Arches and Clefts","Paraxial Mesoderm"
416801	MMP17	MMP17.UApcr	ENSGALG00000002461		3,4,7,10,11,13,15,16,20,25	"Dermatome","Lateral Plate Mesoderm","Liver","Blood Islands","Head Mesenchyme","Eye","Oral Pharynx","Ear/Otic Placode","Epiblast","Allantois","Aorta","Primitive Streak","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Early Mesoderm","Spinal Ganglia and Nerves","Mesonephros","Foregut","Nasal Placode/Nerve","Cranial Ganglia","Forebrain","Somites","ZPA","Sclerotome","Extraembryonic Blood Vessels","Tail","Pharyngeal Arches and Clefts","Nephric Ducts","Stomach","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Rhombomeres","Hindbrain","Cranial PNS","Myotome","Splanchnic Mesoderm"
